track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,year
7j02rdE5RVtNcNMuLGY5SS,Howlin' Wolf,Howlin' Wolf,Spoonful,58,170000,False,0.821,0.376,0,-13.622,1,0.0487,0.669,1.39e-05,0.106,0.824,119.039,4,acoustic,1962
5HhcXgRU7kYszL7OQZtNlc,Johnnyswim,A Johnnyswim Christmas,What Are You Doing New Years Eve,27,173546,False,0.456,0.285,8,-8.768,1,0.0501,0.769,0.0,0.125,0.282,129.262,4,acoustic,2014
4eZP0Tyh1p06Nk1aHOzNrt,Ingrid Michaelson;A Great Big World,Lights Out,Over You,47,283266,False,0.292,0.281,5,-11.569,1,0.0288,0.751,0.000801,0.113,0.164,89.256,4,acoustic,2014
36ccrof5DFicLrejE4hEye,Jimmy Rogers,Chicago Bound,Walking By Myself,50,167266,False,0.621,0.519,11,-13.328,0,0.102,0.837,0.00246,0.162,0.775,117.005,4,acoustic,1976
5quIK3oXwunG35RI8HSQDi,JJ Heller,When I'm With You,What Love Really Means,45,236200,False,0.405,0.428,5,-9.506,1,0.0277,0.0182,1.44e-06,0.14,0.331,145.515,3,acoustic,2010
5Jac5r26r1HkpH9Xv5zt7A,Penny and Sparrow;Stephanie Briggs,Tenboom,Duet (feat. Stephanie Briggs),50,221786,False,0.213,0.185,4,-10.929,0,0.0327,0.757,8.54e-05,0.111,0.182,72.844,5,acoustic,2013
5vilhku7KUCbRlog1d0lBy,Mandrill,Just Outside Of Town,Fat City Strut,34,199360,False,0.422,0.862,7,-6.534,0,0.153,0.602,0.00904,0.294,0.826,80.526,3,afrobeat,1973
1q8NdCAQ9QUjpYiqzdd3mv,Calle 13,Calle 13 (Explicit Version),Atrévete-Te-Te,75,239306,True,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991,4,afrobeat,2005
4bJ7tMJqfYmkKgCYzaaG4B,El Michels Affair,Enter The 37th Chamber,C.R.E.A.M.,55,174826,False,0.571,0.508,11,-8.118,0,0.0254,0.532,0.951,0.161,0.102,96.825,4,afrobeat,2012
414J8tKHbtF16XOiHGBEso,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Tezeta (Nostalgia),52,376640,False,0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,3,afrobeat,1998
3kNVYo6BJE9AENxzokM9YC,Calle 13,Entren Los Que Quieran,Muerte En Hawaii,71,189866,False,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,0.879,79.989,4,afrobeat,2010
1ETZhP9orTkDclKEyt0xqm,William Onyeabor,World Psychedelic Classics 5: Who Is William Onyeabor?,Fantastic Man,45,386160,False,0.7,0.756,2,-10.714,1,0.0575,0.00182,0.711,0.0575,0.944,114.28,4,afrobeat,2013
21s0bjVrP7RtQskeUKZxOu,Manu Dibango,Manu Dibango Anthology,Soul Makossa,49,264306,False,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,4,afrobeat,2000
3HgPOHHJWnMfv1Zw27Jh2V,The Poets Of Rhythm,Practice What You Preach,More Mess on My Thing,57,252000,False,0.542,0.869,0,-6.18,1,0.0954,0.225,0.891,0.0453,0.962,190.509,4,afrobeat,1993
4YEU9N2XAE0DfUwxWI5ijA,Jorge Drexler,Eco,Todo se transforma,63,217146,False,0.761,0.488,9,-7.326,1,0.043,0.199,0.00236,0.0864,0.682,100.024,4,afrobeat,2004
1jlKdNbOA90rjnt88GJnwO,Calle 13,Entren Los Que Quieran,La Vuelta Al Mundo,70,234133,False,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,4,afrobeat,2010
1W6txMoK3kxBkc5IttrwiA,The Dynamics,Version Excursions,Move on Up,53,359213,False,0.836,0.709,11,-9.135,0,0.0352,0.154,0.392,0.0894,0.969,145.952,4,afrobeat,2007
1xuYajTJZh8zZrPRmUaagf,Calle 13;Totó La Momposina;Susana Baca;Maria Rita,Entren Los Que Quieran,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",64,301426,False,0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,3,afrobeat,2010
6G2M6vvToPz12ghZpeJSGe,William Onyeabor;Hot Chip,What?!,Atomic Bomb - William Onyeabor vs. Hot Chip,44,436236,False,0.834,0.56,8,-10.062,0,0.0439,0.0145,0.282,0.446,0.78,125.798,4,afrobeat,2014
1RIhd7jjWDQwSKsbxxGArN,Calle 13;Silvio Rodríguez,MultiViral,Ojos Color Sol (feat. Silvio Rodríguez),68,215813,False,0.582,0.443,2,-7.816,1,0.0436,0.664,0.0,0.0703,0.452,78.071,4,afrobeat,2014
18OzYEBhFuusiRbvkhf6Zl,Menahan Street Band,Make the Road By Walking,Make the Road By Walking,51,183213,False,0.615,0.76,10,-8.393,0,0.0317,0.0186,0.053,0.0825,0.902,90.847,4,afrobeat,2008
75lisbgzhfJdIt5YdPuAWP,Jorge Drexler,Frontera,La edad del cielo,56,219493,False,0.668,0.261,7,-13.003,1,0.0405,0.588,0.000391,0.116,0.282,147.446,4,afrobeat,1999
1Bx3trnFdCStyiV5PF0vkj,The Budos Band,The Budos Band,T.I.B.W.F.,52,160600,False,0.674,0.607,1,-7.76,1,0.057,0.0124,0.87,0.147,0.712,77.845,4,afrobeat,2005
1xDeDsNoBNyBidVQKPnWXE,Menahan Street Band,Make the Road By Walking,Home Again,52,202240,False,0.587,0.732,5,-8.097,1,0.0317,0.055,0.924,0.247,0.747,96.848,4,afrobeat,2008
5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,False,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,alt-rock,2015
2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Little Dark Age,83,299960,False,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,alt-rock,2018
2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,False,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4,alt-rock,2018
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,I Love You.,Sweater Weather,93,240400,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,alt-rock,2013
7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock,2018
7vguMCv8uVuZLiQJ156u3Z,Sam Tinnesz;Yacht Money,Play with Fire (feat. Yacht Money),Play with Fire (feat. Yacht Money),76,180690,False,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,4,alt-rock,2017
0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,Way down We Go,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock,2016
6rrKbzJGGDlSZgLphopS49,The Score,ATLAS,Unstoppable,73,192106,False,0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,4,alt-rock,2017
4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alt-rock,2014
2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Reflections,80,244013,False,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,alt-rock,2018
77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alt-rock,2003
3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,71,189120,False,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,4,alt-rock,2017
3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alt-rock,2003
2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,The Beach,78,255133,False,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4,alt-rock,2015
5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68,209386,False,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4,alt-rock,2013
48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock,1999
003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,False,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,alt-rock,2004
5Sco7mbJy7p7vdDtJW10fZ,The Score,Pressure,Born For This,65,234013,False,0.631,0.684,5,-6.27,0,0.0405,0.0576,0.0,0.0938,0.528,129.974,4,alt-rock,2019
2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,334666,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,alt-rock,2006
2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,alt-rock,2009
7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,67,231986,False,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,4,alt-rock,2017
7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77,251186,True,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,alt-rock,2013
7JDWhC422Gtk1Bq0mL3OTC,Bea Miller,feel something,feel something,71,180161,True,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,4,alt-rock,2019
3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,76,238733,False,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,4,alt-rock,2002
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,76,195200,False,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,alt-rock,2015
0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72,229933,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,4,alt-rock,2016
0GO8y8jQk1PkHzS31d699N,Grouplove,Never Trust a Happy Song,Tongue Tied,79,218013,False,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,alt-rock,2011
6E37j4b44JGpdk297urpKM,Bea Miller,aurora,like that,70,185546,False,0.573,0.441,6,-5.799,0,0.0758,0.186,0.0,0.61,0.389,61.657,4,alt-rock,2018
31AOj9sFz2gM0O3hMARRBx,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,84,268426,False,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4,alt-rock,1991
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Picture Show,Everybody Talks,80,177280,False,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,alt-rock,2012
5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,alt-rock,2020
42T2QQv3xgBlpQxaSP7lnK,Creed,Weathered,One Last Breath,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock,2001
0fxpHpK3aw2nFWII6yveDD,Matt Redman,"10,000 Reasons (Live)","10,000 Reasons (Bless The Lord) - Live",66,342493,False,0.431,0.485,7,-8.085,1,0.0274,0.452,0.0,0.544,0.367,145.22,4,alt-rock,2011
77KnJc8o5G1eKVwX5ywMeZ,Young the Giant,Mirrorball / Mind Over Matter (Reprise),Mind Over Matter (Reprise),75,230866,False,0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,4,alt-rock,2015
2DtPEKs3Pj7E06EoWW4vw8,Poets of the Fall,Carnival of Rust,Carnival of Rust,56,262946,False,0.492,0.59,5,-4.593,0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,4,alt-rock,2006
2bDENJyfbxj0neGiXUFvIX,Welshly Arms,No Place Is Home,Legendary,66,232173,False,0.537,0.656,11,-5.863,0,0.0411,0.0458,2.54e-06,0.112,0.45,141.873,4,alt-rock,2018
15VRO9CQwMpbqUYA7e6Hwg,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,76,261093,False,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,alt-rock,1994
4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock,2009
1vhNd2F1bNKV7DN4Moa8z2,grandson;King Kavalier,BLOOD // EDITS,Blood // Water - King Kavalier Remix,64,179374,False,0.586,0.813,8,-6.357,0,0.0804,0.0494,5.54e-06,0.0939,0.655,149.812,4,alt-rock,2018
11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,False,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,alt-rock,1993
3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,alt-rock,2002
0EfsDEYaSjGYd66Pr881nq,The Neighbourhood,Wiped Out!,Cry Baby,74,235160,False,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4,alt-rock,2015
0yqrhHrcWLMjBylHReDN5u,Sam Tinnesz,Babel,Legends Are Made,68,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,alt-rock,2017
1LzNfuep1bnAUR9skqdHCK,Mazzy Star,So Tonight That I Might See,Fade Into You,79,295600,False,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3,alt-rock,1993
3TgMcrV32NUKjEG2ujn9eh,The 1975,A Brief Inquiry Into Online Relationships,It's Not Living (If It's Not With You),73,248335,False,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,4,alt-rock,2018
3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),Under the Bridge,82,264306,False,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock,1991
57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,80,357266,False,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,alt-rock,1997
3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,Astro Lounge,All Star,79,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4,alt-rock,1999
1ABzvnkHLpLaIN7VlB00LJ,Kinky,Kinky (Remastered),Soun Tha Mi Primer Amor - Remastered,54,191000,False,0.83,0.838,6,-6.77,1,0.0776,0.0805,0.517,0.073,0.829,104.418,4,alt-rock,2002
7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,VHS,Unsteady,74,193546,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alt-rock,2015
5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,False,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alt-rock,1993
5W8YXBz9MTIDyrpYaCg2Ky,Papa Roach,Infest,Last Resort,80,199906,True,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4,alt-rock,2001
59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,80,313573,True,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,4,alt-rock,1992
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,alt-rock,1997
6Up545NUflOiXo8cEraH49,Lauren Daigle,Look Up Child,You Say,75,274693,False,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,4,alt-rock,2018
2wXioTynVwrEWYRv6R6vEj,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Void,68,203666,False,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,4,alt-rock,2018
4sNG6zQBmtq7M8aeeKJRMQ,Declan McKenna,What Do You Think About the Car?,Brazil,80,252306,False,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4,alt-rock,2017
64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,1999
0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76,195493,False,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,3,alt-rock,2005
1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Californication (Deluxe Edition),Scar Tissue,79,215906,False,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,alt-rock,1999
0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Silver Side Up,How You Remind Me,80,223840,False,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,alt-rock,2001
0ADZ5dmXhlfzjMw6lefoPl,Nickelback,All the Right Reasons,Far Away,73,238173,False,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,alt-rock,2005
2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,The Getaway,Dark Necessities,74,302000,False,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,alt-rock,2016
0M1A9wInEHilyWkh4I8tWo,WALK THE MOON,What If Nothing,Lost In The Wild,67,235960,False,0.483,0.77,6,-4.829,0,0.0512,0.007,0.0,0.182,0.386,132.992,4,alt-rock,2017
0IK8y0vAO0sM630HsxwLht,Bohnes,Middle Finger - Single,Middle Finger,67,229986,True,0.685,0.656,1,-6.013,0,0.0383,0.437,0.0,0.347,0.392,128.003,4,alt-rock,2015
1Mf27cnAF1Q6Ko83XTM5d1,Barns Courtney,The Attractions Of Youth,Glitter & Gold,69,176093,False,0.487,0.625,8,-5.112,1,0.0401,0.374,0.0,0.226,0.351,170.397,4,alt-rock,2017
40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67,503240,False,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,alt-rock,2019
40lKptao1hxVqA7fd1OOGp,Chris Tomlin,And If Our God Is For Us...,Our God,63,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,alt-rock,2010
5VUQsLff8A3ruAyCdTxqzg,Casting Crowns,Casting Crowns,Who Am I,65,335906,False,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,4,alt-rock,2003
5r5cp9IpziiIsR6b93vcnQ,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Walking On A Dream,79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alt-rock,2008
0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock,2018
5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alt-rock,2013
1jJci4qxiYcOHhQR247rEU,MGMT,Oracular Spectacular,Kids,78,302840,False,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,alt-rock,2007
6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alt-rock,2018
305WCRhhS10XUcH6AEwZk6,Jet,Get Born,Are You Gonna Be My Girl,76,213800,False,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,4,alt-rock,2003
2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock,2013
2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,alt-rock,1995
3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock,2013
0sJ4NbFdEhgLOtInlbRmFl,The Score,ATLAS,Higher,60,214613,False,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,4,alt-rock,2017
0W7KIc2GSB9suYQAaMZ9rF,Casting Crowns;Matthew West,Only Jesus,Nobody (feat. Matthew West),67,206400,False,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,4,alt-rock,2018
7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,alt-rock,2007
0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,alt-rock,2011
07VBqWH6NG8L2ad3l84UKk,The Neighbourhood,Wiped Out!,R.I.P. 2 My Youth,69,205280,False,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,4,alt-rock,2015
40iocOzytrqaRn5RbGPDNp,The Neighbourhood,Chip Chrome & The Mono-Tones,Cherry Flavoured,68,208453,False,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,4,alt-rock,2020
113xf7t4qNM7038YJvauik,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Nervous,70,245000,False,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,4,alt-rock,2018
7kxfWvj6u9oWQ5C36kMtGb,Alter Bridge,Blackbird,Watch Over You,60,259133,False,0.276,0.658,7,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,4,alt-rock,2007
2MLHyLy5z5l5YRp7momlgw,Weezer,Weezer (Green Album),Island In The Sun,78,200306,False,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,alt-rock,2001
6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,The Better Life,Kryptonite,80,233933,False,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,alt-rock,2000
0nkzd3yNniB767zSDDdLZ3,Skillet,Awake,Awake and Alive,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,alt-rock,2009
3zjjzKg16tczCMwckGKGuH,Weathers,Happy Pills,Happy Pills,71,203080,False,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,4,alt-rock,2016
6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Automatic For The People,Everybody Hurts,75,320266,False,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3,alt-rock,1992
4TQcARE7Fd58akNhr3N7AE,MISSIO,Loner,Twisted,66,222706,False,0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,3,alt-rock,2017
73CKjW3vsUXRpy3NnX4H7F,Radiohead,The Bends,Fake Plastic Trees,72,290706,False,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,4,alt-rock,1995
4EHWldZTas5KUyFtT0rQlY,Matt Maher,All The People Said Amen,"Lord, I Need You",64,205666,False,0.457,0.451,10,-6.997,1,0.029,0.517,0.0,0.0928,0.185,74.923,4,alt-rock,2013
1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,The Ultimate Playlist,Good Good Father,66,293398,False,0.429,0.587,9,-4.588,1,0.0275,0.315,0.0,0.108,0.164,145.003,3,alt-rock,2016
2Iq6HhIquO7JKr0KfTNLzU,Saint Motel,My Type EP,My Type,70,204811,False,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4,alt-rock,2014
6TA5aymvVrtiPVbuAwmPIc,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Scary Love,69,222666,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,alt-rock,2018
5Az8KU81g2aLBbJN67F2CI,Young the Giant,Mind Over Matter,Mind Over Matter,71,244693,False,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,4,alt-rock,2014
5e3YOg6fIkP0wD5TyxcHOH,Living Colour,Vivid (Expanded Edition),Cult of Personality,68,294826,False,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,4,alt-rock,1988
1jq28NGw6wdtFKx8MBPy6C,Nickelback,Dark Horse,Burn It to the Ground,73,212346,False,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,alt-rock,2008
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,alt-rock,1994
